PRODUCT_CATEGORY;REVENUE;STORE_LOCATION;TRANSACTION_DATE;TRANSACTION_TIME;TIME_BUCKET
Coffee beans;21.00;Lower Manhattan;2023/05/30;08:17:35.000;01.Morning
Coffee beans;21.00;Hell's Kitchen;2023/05/16;08:26:10.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/06/30;09:11:01.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/05/14;07:47:52.000;01.Morning
Coffee beans;21.00;Astoria;2023/06/19;19:42:56.000;01.Evening
Coffee beans;21.00;Astoria;2023/06/15;19:42:56.000;01.Evening
Coffee beans;21.00;Hell's Kitchen;2023/05/12;09:32:06.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/06/08;08:17:35.000;01.Morning
Coffee beans;21.00;Astoria;2023/06/17;17:01:00.000;01.Evening
Coffee beans;21.00;Lower Manhattan;2023/05/08;08:07:10.000;01.Morning
Coffee beans;21.00;Hell's Kitchen;2023/06/08;07:49:14.000;01.Morning
Coffee beans;21.00;Astoria;2023/06/11;08:35:06.000;01.Morning
Coffee beans;21.00;Hell's Kitchen;2023/06/21;08:50:25.000;01.Morning
Coffee beans;21.00;Astoria;2023/05/15;19:42:56.000;01.Evening
Coffee beans;21.00;Hell's Kitchen;2023/06/25;08:46:27.000;01.Morning
Coffee beans;21.00;Hell's Kitchen;2023/06/19;16:34:31.000;01.Evening
Coffee beans;21.00;Lower Manhattan;2023/06/17;16:15:30.000;01.Evening
Coffee beans;21.00;Lower Manhattan;2023/05/30;07:07:11.000;01.Morning
Coffee beans;21.00;Astoria;2023/06/16;19:37:37.000;01.Evening
Coffee beans;21.00;Hell's Kitchen;2023/05/14;17:54:46.000;01.Evening
Coffee beans;21.00;Lower Manhattan;2023/05/13;12:13:32.000;02.Afternoon
Coffee beans;21.00;Lower Manhattan;2023/06/18;12:10:51.000;02.Afternoon
Coffee beans;21.00;Astoria;2023/05/18;17:09:21.000;01.Evening
Coffee beans;21.00;Lower Manhattan;2023/06/22;10:51:42.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/05/26;11:32:31.000;01.Morning
Coffee beans;21.00;Astoria;2023/05/15;10:31:01.000;01.Morning
Coffee beans;21.00;Astoria;2023/06/20;09:12:05.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/06/26;11:32:31.000;01.Morning
Coffee beans;21.00;Astoria;2023/06/09;07:59:55.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/06/08;19:21:38.000;01.Evening
Coffee beans;21.00;Hell's Kitchen;2023/06/25;14:01:31.000;02.Afternoon
Coffee beans;21.00;Lower Manhattan;2023/06/25;09:11:01.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/05/18;12:10:51.000;02.Afternoon
Coffee beans;21.00;Hell's Kitchen;2023/05/12;10:07:15.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/05/18;15:57:50.000;02.Afternoon
Coffee beans;21.00;Astoria;2023/06/19;10:31:01.000;01.Morning
Coffee beans;21.00;Astoria;2023/05/20;09:12:05.000;01.Morning
Coffee beans;21.00;Hell's Kitchen;2023/06/24;10:24:27.000;01.Morning
Coffee beans;21.00;Lower Manhattan;2023/06/12;16:51:16.000;01.Evening
Coffee beans;21.00;Astoria;2023/05/19;08:27:52.000;01.Morning
Coffee beans;21.00;Astoria;2023/06/21;15:38:12.000;02.Afternoon
Coffee beans;21.00;Hell's Kitchen;2023/05/25;14:01:31.000;02.Afternoon
Coffee beans;21.00;Astoria;2023/05/15;10:52:37.000;01.Morning
Coffee beans;21.00;Hell's Kitchen;2023/05/12;08:12:51.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/07;10:49:08.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/06/11;07:54:22.000;01.Morning
Coffee beans;20.45;Astoria;2023/06/19;19:44:02.000;01.Evening
Coffee beans;20.45;Astoria;2023/06/20;10:25:13.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/05/11;07:35:39.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/07;10:55:25.000;01.Morning
Coffee beans;20.45;Astoria;2023/05/19;19:07:13.000;01.Evening
Coffee beans;20.45;Hell's Kitchen;2023/05/12;15:13:40.000;02.Afternoon
Coffee beans;20.45;Hell's Kitchen;2023/06/26;07:22:48.000;01.Morning
Coffee beans;20.45;Astoria;2023/05/15;19:07:13.000;01.Evening
Coffee beans;20.45;Astoria;2023/06/19;19:07:13.000;01.Evening
Coffee beans;20.45;Astoria;2023/06/09;08:31:18.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/05/09;19:52:56.000;01.Evening
Coffee beans;20.45;Hell's Kitchen;2023/05/07;11:15:51.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/05/11;07:54:22.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/19;06:52:53.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/22;10:20:46.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/14;10:12:01.000;01.Morning
Coffee beans;20.45;Astoria;2023/06/17;10:26:06.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/07;11:15:51.000;01.Morning
Coffee beans;20.45;Astoria;2023/05/17;13:28:32.000;02.Afternoon
Coffee beans;20.45;Hell's Kitchen;2023/06/13;16:34:12.000;01.Evening
Coffee beans;20.45;Astoria;2023/06/20;09:00:23.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/06/09;09:19:12.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/22;09:56:44.000;01.Morning
Coffee beans;20.45;Astoria;2023/06/21;10:27:48.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/11;10:14:49.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/15;10:38:41.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/19;18:46:22.000;01.Evening
Coffee beans;20.45;Hell's Kitchen;2023/05/26;07:22:48.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/15;10:38:41.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/05/25;07:44:31.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/06/09;19:52:56.000;01.Evening
Coffee beans;20.45;Hell's Kitchen;2023/05/24;07:10:44.000;01.Morning
Coffee beans;20.45;Astoria;2023/06/18;16:54:42.000;01.Evening
Coffee beans;20.45;Lower Manhattan;2023/05/19;15:21:40.000;02.Afternoon
Coffee beans;20.45;Hell's Kitchen;2023/06/26;06:44:16.000;01.Morning
Coffee beans;20.45;Astoria;2023/06/15;19:44:02.000;01.Evening
Coffee beans;20.45;Astoria;2023/05/20;10:25:13.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/06/25;10:26:56.000;01.Morning
Coffee beans;20.45;Astoria;2023/05/19;19:44:02.000;01.Evening
Coffee beans;20.45;Hell's Kitchen;2023/05/19;18:46:22.000;01.Evening
Coffee beans;20.45;Hell's Kitchen;2023/06/12;15:13:40.000;02.Afternoon
Coffee beans;20.45;Astoria;2023/05/20;09:00:23.000;01.Morning
Coffee beans;20.45;Astoria;2023/05/12;08:32:54.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/05/15;10:36:12.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/05/18;12:55:50.000;02.Afternoon
Coffee beans;20.45;Lower Manhattan;2023/06/15;10:36:12.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/15;11:25:46.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/07;10:49:08.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/16;10:20:36.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/24;08:07:25.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/16;10:20:36.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/06/18;12:55:50.000;02.Afternoon
Coffee beans;20.45;Hell's Kitchen;2023/06/24;08:07:25.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/06/25;07:44:31.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/05/31;10:26:56.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/13;09:36:25.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/26;06:44:16.000;01.Morning
Coffee beans;20.45;Lower Manhattan;2023/06/13;15:57:12.000;02.Afternoon
Coffee beans;20.45;Astoria;2023/05/21;10:27:48.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/05/13;09:36:25.000;01.Morning
Coffee beans;20.45;Hell's Kitchen;2023/06/19;06:52:53.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/22;09:01:28.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/10;07:22:18.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/05/18;17:58:19.000;01.Evening
Coffee beans;19.75;Hell's Kitchen;2023/05/11;10:58:51.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/14;09:32:13.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/13;17:20:05.000;01.Evening
Coffee beans;19.75;Astoria;2023/06/21;09:32:13.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/06/09;09:44:13.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/12;09:11:54.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/20;08:50:44.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/21;14:21:11.000;02.Afternoon
Coffee beans;19.75;Lower Manhattan;2023/05/12;09:26:13.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/20;08:58:56.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/06/21;13:07:41.000;02.Afternoon
Coffee beans;19.75;Astoria;2023/06/30;15:59:13.000;02.Afternoon
Coffee beans;19.75;Lower Manhattan;2023/06/12;07:13:11.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/21;14:21:11.000;02.Afternoon
Coffee beans;19.75;Astoria;2023/06/12;15:59:13.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/06/10;06:43:44.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/06/18;17:58:19.000;01.Evening
Coffee beans;19.75;Hell's Kitchen;2023/06/23;08:11:42.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/06/26;08:37:36.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/05/26;15:59:41.000;02.Afternoon
Coffee beans;19.75;Lower Manhattan;2023/05/26;08:11:19.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/06/17;13:20:06.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/05/25;15:54:55.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/06/24;12:04:42.000;02.Afternoon
Coffee beans;19.75;Lower Manhattan;2023/05/27;15:24:21.000;02.Afternoon
Coffee beans;19.75;Lower Manhattan;2023/05/16;07:08:14.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/06/23;07:06:52.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/06/08;10:13:56.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/06/11;10:58:51.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/10;07:34:07.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/31;09:32:13.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/14;14:21:11.000;02.Afternoon
Coffee beans;19.75;Astoria;2023/05/08;07:10:57.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/23;11:03:25.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/13;09:06:06.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/19;09:22:22.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/18;13:22:01.000;02.Afternoon
Coffee beans;19.75;Astoria;2023/06/15;09:22:22.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/30;08:16:55.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/06/20;11:12:32.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/09;12:45:28.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/06/18;10:29:12.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/14;14:21:11.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/06/23;11:03:25.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/18;10:29:12.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/08;18:51:46.000;01.Evening
Coffee beans;19.75;Astoria;2023/05/21;09:32:13.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/20;08:58:56.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/06/18;08:10:24.000;01.Morning
Coffee beans;19.75;Astoria;2023/06/08;07:10:57.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/14;09:32:13.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/12;13:51:11.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/05/30;10:45:46.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/24;10:11:43.000;01.Morning
Coffee beans;19.75;Astoria;2023/05/15;09:22:22.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/21;13:47:15.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/05/24;08:15:02.000;01.Morning
Coffee beans;19.75;Hell's Kitchen;2023/05/18;08:10:24.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/05/20;11:12:32.000;01.Morning
Coffee beans;19.75;Lower Manhattan;2023/06/26;15:59:41.000;02.Afternoon
Coffee beans;19.75;Hell's Kitchen;2023/05/25;10:45:46.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/22;08:23:42.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/10;07:17:46.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/20;15:01:52.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/05/20;10:14:27.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/24;07:44:15.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/13;15:13:00.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/06/22;10:52:28.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/15;18:22:40.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/05/22;09:10:56.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/10;16:11:56.000;01.Evening
Coffee beans;18.00;Astoria;2023/06/10;18:21:04.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/06/25;11:43:48.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/09;08:23:35.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/21;10:00:31.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/23;14:21:53.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/06/10;12:45:47.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/06/17;10:46:02.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/20;08:28:20.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/21;07:40:01.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/07;09:11:56.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/11;10:29:56.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/08;17:48:46.000;01.Evening
Coffee beans;18.00;Lower Manhattan;2023/06/08;10:18:15.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/25;09:38:07.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/15;08:58:01.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/14;14:02:45.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/06/26;14:00:49.000;02.Afternoon
Coffee beans;18.00;Astoria;2023/05/31;08:58:01.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/13;16:01:39.000;01.Evening
Coffee beans;18.00;Astoria;2023/06/15;08:52:22.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/09;10:31:17.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/16;10:54:49.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/23;08:26:23.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/20;09:44:30.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/07;09:11:56.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/20;09:44:30.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/09;07:45:34.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/17;17:54:55.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/06/25;07:31:58.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/17;10:46:02.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/11;10:54:15.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/21;09:54:12.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/21;08:32:23.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/15;07:27:34.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/30;16:46:22.000;01.Evening
Coffee beans;18.00;Lower Manhattan;2023/05/10;12:45:47.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/05/26;14:00:49.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/06/25;08:42:38.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/10;08:30:03.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/12;17:49:47.000;01.Evening
Coffee beans;18.00;Lower Manhattan;2023/06/30;11:42:44.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/18;08:35:27.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/17;12:03:34.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/06/08;08:50:48.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/21;09:54:12.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/16;19:59:51.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/05/22;10:12:04.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/22;10:52:28.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/18;10:54:09.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/13;18:17:34.000;01.Evening
Coffee beans;18.00;Astoria;2023/06/18;10:53:42.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/16;11:29:45.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/10;06:59:36.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/18;11:10:23.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/10;17:06:31.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/06/14;10:53:48.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/16;06:47:40.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/31;10:29:56.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/21;10:00:31.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/09;10:11:01.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/27;10:57:37.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/16;19:59:51.000;01.Evening
Coffee beans;18.00;Lower Manhattan;2023/06/07;09:17:48.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/14;08:29:44.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/31;08:32:23.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/07;09:44:57.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/08;08:50:48.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/08;08:02:50.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/14;10:19:54.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/30;10:19:54.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/13;10:56:57.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/23;09:33:18.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/24;11:46:58.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/08;09:02:19.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/31;07:30:17.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/24;06:13:40.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/16;09:26:28.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/14;08:28:59.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/21;07:08:18.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/18;10:58:00.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/14;10:02:07.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/31;09:44:57.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/23;09:33:18.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/08;07:30:17.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/09;08:23:35.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/10;10:52:37.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/11;10:29:56.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/23;14:00:07.000;02.Afternoon
Coffee beans;18.00;Astoria;2023/05/16;19:01:28.000;01.Evening
Coffee beans;18.00;Astoria;2023/06/19;08:58:01.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/20;08:21:01.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/10;18:21:04.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/05/25;11:43:48.000;01.Morning
Coffee beans;18.00;Astoria;2023/05/12;10:32:36.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/17;06:33:36.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/11;14:19:59.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/06/13;15:51:35.000;02.Afternoon
Coffee beans;18.00;Hell's Kitchen;2023/06/30;19:32:46.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/06/18;06:48:20.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/30;09:44:57.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/17;07:23:42.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/27;07:41:42.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/10;06:59:36.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/10;17:24:17.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/05/25;07:31:58.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/22;10:12:04.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/27;07:41:42.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/20;11:44:07.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/08;08:02:50.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/08;19:50:08.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/06/16;11:29:45.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/18;11:10:23.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/08;10:18:15.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/11;19:32:46.000;01.Evening
Coffee beans;18.00;Hell's Kitchen;2023/06/24;07:44:15.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/21;15:15:57.000;02.Afternoon
Coffee beans;18.00;Astoria;2023/05/20;08:28:20.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/12;10:32:36.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/05/11;11:42:44.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/26;11:20:57.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/07;09:44:57.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/14;16:05:51.000;01.Evening
Coffee beans;18.00;Astoria;2023/05/19;08:52:22.000;01.Morning
Coffee beans;18.00;Lower Manhattan;2023/06/22;08:23:42.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/10;16:11:56.000;01.Evening
Coffee beans;18.00;Lower Manhattan;2023/05/17;06:33:36.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/06/09;06:56:09.000;01.Morning
Coffee beans;18.00;Astoria;2023/06/19;14:34:34.000;02.Afternoon
Coffee beans;18.00;Lower Manhattan;2023/05/08;10:01:12.000;01.Morning
Coffee beans;18.00;Hell's Kitchen;2023/05/11;14:19:59.000;02.Afternoon
Coffee beans;18.00;Hell's Kitchen;2023/06/18;18:20:11.000;01.Evening
Coffee beans;18.00;Lower Manhattan;2023/06/08;10:54:04.000;01.Morning
